Gene	TCGA-3M-AB46-01	TCGA-3M-AB47-01	TCGA-B7-5818-01	TCGA-B7-A5TI-01	TCGA-B7-A5TJ-01	TCGA-B7-A5TK-01	TCGA-B7-A5TN-01	TCGA-BR-4187-01	TCGA-BR-4191-01	TCGA-BR-4201-01	TCGA-BR-4253-01	TCGA-BR-4256-01	TCGA-BR-4257-01	TCGA-BR-4267-01	TCGA-BR-4279-01	TCGA-BR-4280-01	TCGA-BR-4294-01	TCGA-BR-4357-01	TCGA-BR-4361-01	TCGA-BR-4363-01	TCGA-BR-4366-01	TCGA-BR-4367-01	TCGA-BR-4368-01	TCGA-BR-4369-01	TCGA-BR-4370-01	TCGA-BR-4371-01	TCGA-BR-6452-01	TCGA-BR-6453-01	TCGA-BR-6453-11	TCGA-BR-6454-01	TCGA-BR-6454-11	TCGA-BR-6455-01	TCGA-BR-6456-01	TCGA-BR-6457-01	TCGA-BR-6457-11	TCGA-BR-6458-01	TCGA-BR-6563-01	TCGA-BR-6564-01	TCGA-BR-6565-01	TCGA-BR-6566-01	TCGA-BR-6705-01	TCGA-BR-6707-01	TCGA-BR-6709-01	TCGA-BR-6710-01	TCGA-BR-6801-01	TCGA-BR-6802-01	TCGA-BR-6802-11	TCGA-BR-6803-01	TCGA-BR-6852-01	TCGA-BR-7196-01	TCGA-BR-7197-01	TCGA-BR-7703-11	TCGA-BR-7704-01	TCGA-BR-7704-11	TCGA-BR-7707-01	TCGA-BR-7715-01	TCGA-BR-7715-11	TCGA-BR-7716-01	TCGA-BR-7716-11	TCGA-BR-7717-01	TCGA-BR-7717-11	TCGA-BR-7722-01	TCGA-BR-7723-01	TCGA-BR-7851-01	TCGA-BR-7851-11	TCGA-BR-7901-01	TCGA-BR-7957-01	TCGA-BR-7958-01	TCGA-BR-7959-01	TCGA-BR-8058-01	TCGA-BR-8059-01	TCGA-BR-8060-01	TCGA-BR-8060-11	TCGA-BR-8077-01	TCGA-BR-8080-01	TCGA-BR-8081-01	TCGA-BR-8284-01	TCGA-BR-8286-01	TCGA-BR-8289-01	TCGA-BR-8291-01	TCGA-BR-8295-01	TCGA-BR-8296-01	TCGA-BR-8297-01	TCGA-BR-8361-01	TCGA-BR-8364-01	TCGA-BR-8365-01	TCGA-BR-8366-01	TCGA-BR-8367-01	TCGA-BR-8368-01	TCGA-BR-8369-01	TCGA-BR-8371-01	TCGA-BR-8372-01	TCGA-BR-8373-01	TCGA-BR-8380-01	TCGA-BR-8381-01	TCGA-BR-8382-01	TCGA-BR-8384-01	TCGA-BR-8483-01	TCGA-BR-8484-01	TCGA-BR-8485-01	TCGA-BR-8486-01	TCGA-BR-8487-01	TCGA-BR-8588-01	TCGA-BR-8589-01	TCGA-BR-8590-01	TCGA-BR-8591-01	TCGA-BR-8592-01	TCGA-BR-8676-01	TCGA-BR-8677-01	TCGA-BR-8678-01	TCGA-BR-8679-01	TCGA-BR-8680-01	TCGA-BR-8682-01	TCGA-BR-8683-01	TCGA-BR-8686-01	TCGA-BR-8687-01	TCGA-BR-8690-01	TCGA-BR-A44T-01	TCGA-BR-A44U-01	TCGA-BR-A4CR-01	TCGA-BR-A4CS-01	TCGA-BR-A4IV-01	TCGA-BR-A4J4-01	TCGA-BR-A4J5-01	TCGA-BR-A4J6-01	TCGA-BR-A4J7-01	TCGA-BR-A4J8-01	TCGA-BR-A4J9-01	TCGA-BR-A4PF-01	TCGA-BR-A4QL-01	TCGA-CD-5798-01	TCGA-CD-5799-01	TCGA-CD-5800-01	TCGA-CD-5801-01	TCGA-CD-5803-01	TCGA-CD-5804-01	TCGA-CD-5813-01	TCGA-CD-8524-01	TCGA-CD-8525-01	TCGA-CD-8526-01	TCGA-CD-8527-01	TCGA-CD-8528-01	TCGA-CD-8529-01	TCGA-CD-8530-01	TCGA-CD-8531-01	TCGA-CD-8532-01	TCGA-CD-8533-01	TCGA-CD-8534-01	TCGA-CD-8535-01	TCGA-CD-A486-01	TCGA-CD-A487-01	TCGA-CD-A489-01	TCGA-CD-A48A-01	TCGA-CD-A48C-01	TCGA-CD-A4MG-01	TCGA-CD-A4MH-01	TCGA-CG-4301-01	TCGA-CG-4304-01	TCGA-CG-4305-01	TCGA-CG-4306-01	TCGA-CG-4436-01	TCGA-CG-4437-01	TCGA-CG-4438-01	TCGA-CG-4440-01	TCGA-CG-4441-01	TCGA-CG-4442-01	TCGA-CG-4443-01	TCGA-CG-4444-01	TCGA-CG-4460-01	TCGA-CG-4462-01	TCGA-CG-4465-01	TCGA-CG-4466-01	TCGA-CG-4469-01	TCGA-CG-4475-01	TCGA-CG-4476-01	TCGA-CG-4477-01	TCGA-CG-5716-01	TCGA-CG-5717-01	TCGA-CG-5718-01	TCGA-CG-5719-01	TCGA-CG-5720-01	TCGA-CG-5720-11	TCGA-CG-5721-01	TCGA-CG-5721-11	TCGA-CG-5722-01	TCGA-CG-5722-11	TCGA-CG-5723-01	TCGA-CG-5724-01	TCGA-CG-5725-01	TCGA-CG-5726-01	TCGA-CG-5728-11	TCGA-CG-5730-11	TCGA-CG-5732-01	TCGA-CG-5733-11	TCGA-CG-5734-01	TCGA-CG-5734-11	TCGA-D7-5577-01	TCGA-D7-5578-01	TCGA-D7-6519-01	TCGA-D7-6520-01	TCGA-D7-6521-01	TCGA-D7-6522-01	TCGA-D7-6524-01	TCGA-D7-6525-01	TCGA-D7-6526-01	TCGA-D7-6527-01	TCGA-D7-6528-01	TCGA-D7-6815-01	TCGA-D7-6818-01	TCGA-D7-6822-01	TCGA-D7-8570-01	TCGA-D7-8572-01	TCGA-D7-8573-01	TCGA-D7-8574-01	TCGA-D7-8575-01	TCGA-D7-8576-01	TCGA-D7-8578-01	TCGA-D7-8579-01	TCGA-D7-A4YU-01	TCGA-D7-A4YX-01	TCGA-D7-A4Z0-01	TCGA-D7-A6EV-01	TCGA-D7-A6EX-01	TCGA-D7-A6EY-01	TCGA-D7-A6EZ-01	TCGA-D7-A6F0-01	TCGA-D7-A6F2-01	TCGA-D7-A747-01	TCGA-D7-A748-01	TCGA-D7-A74A-01	TCGA-EQ-8122-01	TCGA-F1-6177-01	TCGA-F1-6874-01	TCGA-F1-6875-01	TCGA-F1-A448-01	TCGA-F1-A72C-01	TCGA-FP-7735-01	TCGA-FP-7735-11	TCGA-FP-7829-01	TCGA-FP-7829-11	TCGA-FP-7916-01	TCGA-FP-7998-01	TCGA-FP-8099-01	TCGA-FP-8209-01	TCGA-FP-8210-01	TCGA-FP-8211-01	TCGA-FP-8631-01	TCGA-FP-A4BF-01	TCGA-FP-A8CX-01	TCGA-FP-A9TM-01	TCGA-HF-7131-01	TCGA-HF-7132-01	TCGA-HF-7133-01	TCGA-HF-7134-01	TCGA-HF-A5NB-01	TCGA-HJ-7597-01	TCGA-HU-8238-01	TCGA-HU-8238-11	TCGA-HU-8244-01	TCGA-HU-8249-01	TCGA-HU-8602-01	TCGA-HU-8604-01	TCGA-HU-8608-01	TCGA-HU-8610-01	TCGA-HU-A4G2-01	TCGA-HU-A4G3-01	TCGA-HU-A4G8-01	TCGA-HU-A4G9-01	TCGA-HU-A4GC-01	TCGA-HU-A4GC-11	TCGA-HU-A4GD-01	TCGA-HU-A4GF-01	TCGA-HU-A4GH-01	TCGA-HU-A4GH-11	TCGA-HU-A4GJ-01	TCGA-HU-A4GN-11	TCGA-HU-A4GP-01	TCGA-HU-A4GP-11	TCGA-HU-A4GQ-01	TCGA-HU-A4GT-01	TCGA-HU-A4GU-01	TCGA-HU-A4GX-01	TCGA-HU-A4GY-01	TCGA-HU-A4GY-11	TCGA-HU-A4H0-01	TCGA-HU-A4H2-01	TCGA-HU-A4H3-01	TCGA-HU-A4H4-01	TCGA-HU-A4H5-01	TCGA-HU-A4H6-01	TCGA-HU-A4H8-01	TCGA-HU-A4HB-01	TCGA-HU-A4HB-11	TCGA-HU-A4HD-01	TCGA-IN-7806-01	TCGA-IN-7806-11	TCGA-IN-7808-01	TCGA-IN-8462-01	TCGA-IN-8663-01	TCGA-IN-8663-11	TCGA-IN-A6RI-01	TCGA-IN-A6RJ-01	TCGA-IN-A6RL-01	TCGA-IN-A6RN-01	TCGA-IN-A6RO-01	TCGA-IN-A6RR-01	TCGA-IN-A6RS-01	TCGA-IN-A7NR-01	TCGA-IN-A7NT-01	TCGA-IN-A7NU-01	TCGA-IN-AB1V-01	TCGA-IN-AB1V-11	TCGA-IN-AB1X-01	TCGA-IN-AB1X-11	TCGA-IP-7968-01	TCGA-IP-7968-11	TCGA-KB-A6F7-01	TCGA-KB-A93G-01	TCGA-KB-A93H-01	TCGA-KB-A93J-01	TCGA-MX-A5UG-01	TCGA-MX-A5UJ-01	TCGA-MX-A663-01	TCGA-MX-A666-01	TCGA-R5-A7O7-01	TCGA-R5-A7ZE-01	TCGA-R5-A7ZF-01	TCGA-R5-A7ZI-01	TCGA-R5-A7ZR-01	TCGA-R5-A805-01	TCGA-RD-A7BS-01	TCGA-RD-A7BT-01	TCGA-RD-A7BW-01	TCGA-RD-A7C1-01	TCGA-RD-A8MV-01	TCGA-RD-A8MW-01	TCGA-RD-A8N0-01	TCGA-RD-A8N1-01	TCGA-RD-A8N2-01	TCGA-RD-A8N4-01	TCGA-RD-A8N5-01	TCGA-RD-A8N6-01	TCGA-RD-A8N9-01	TCGA-RD-A8NB-01	TCGA-SW-A7EA-01	TCGA-SW-A7EB-01	TCGA-VQ-A8DT-01	TCGA-VQ-A8DU-01	TCGA-VQ-A8DV-01	TCGA-VQ-A8DZ-01	TCGA-VQ-A8E0-01	TCGA-VQ-A8E2-01	TCGA-VQ-A8E3-01	TCGA-VQ-A8E7-01	TCGA-VQ-A8P2-01	TCGA-VQ-A8P3-01	TCGA-VQ-A8P5-01	TCGA-VQ-A8P8-01	TCGA-VQ-A8PB-01	TCGA-VQ-A8PC-01	TCGA-VQ-A8PD-01	TCGA-VQ-A8PE-01	TCGA-VQ-A8PF-01	TCGA-VQ-A8PH-01	TCGA-VQ-A8PJ-01	TCGA-VQ-A8PK-01	TCGA-VQ-A8PM-01	TCGA-VQ-A8PO-01	TCGA-VQ-A8PP-01	TCGA-VQ-A8PQ-01	TCGA-VQ-A8PU-01	TCGA-VQ-A8PX-01	TCGA-VQ-A91A-01	TCGA-VQ-A91D-01	TCGA-VQ-A91E-01	TCGA-VQ-A91K-01	TCGA-VQ-A91N-01	TCGA-VQ-A91Q-01	TCGA-VQ-A91S-01	TCGA-VQ-A91U-01	TCGA-VQ-A91V-01	TCGA-VQ-A91X-01	TCGA-VQ-A91Y-01	TCGA-VQ-A91Z-01	TCGA-VQ-A922-01	TCGA-VQ-A923-01	TCGA-VQ-A924-01	TCGA-VQ-A925-01	TCGA-VQ-A927-01	TCGA-VQ-A928-01	TCGA-VQ-A92D-01	TCGA-VQ-A94O-01	TCGA-VQ-A94P-01	TCGA-VQ-A94R-01	TCGA-VQ-A94T-01	TCGA-VQ-A94U-01	TCGA-VQ-AA64-01	TCGA-VQ-AA68-01	TCGA-VQ-AA69-01	TCGA-VQ-AA6A-01	TCGA-VQ-AA6D-01	TCGA-VQ-AA6F-01	TCGA-VQ-AA6G-01	TCGA-VQ-AA6J-01	TCGA-VQ-AA6K-01	TCGA-ZA-A8F6-01	TCGA-ZQ-A9CR-01
METTL3	7.93680285469	8.38777073156	9.4355305022	6.01155742755	8.8072538094	6.55967323142	8.10156520259	7.06214626391	8.86320131246	9.39363045904	14.9276231442	10.6389516549	8.40187252743	8.00481152165	5.03902580358	19.1215061541	3.90519492579	21.889555033	20.2298589173	18.9634894586	25.0390284808	5.8347986987	15.9833940782	8.83623270723	11.4373529936	17.5888634778	14.8825053284	7.2676970457	4.72724729298	6.71566429988	4.29548256298	20.1170183622	8.5203379473	7.78464024658	3.59805991095	9.73318344407	5.16098812624	6.30246155268	13.482697313	4.34342527012	12.0978507656	11.9221860332	4.94993884933	4.70346336812	7.54281989275	14.810405663	2.9539355414	6.57958305026	9.46578191425	10.1681436829	6.58569407812	5.9713495154	23.0929714079	9.93996616964	14.6661520646	7.69228590158	9.56767164893	8.49508481559	8.01457461868	10.8528638267	7.61680818922	9.09081210964	14.5030176197	13.561888323	5.44454008167	8.19363259374	15.4963288419	10.4432108233	8.8293759385	7.7273776196	7.2857974259	14.2012307668	3.56628216228	7.37870382781	9.46387158732	12.0929407739	11.6427445071	9.54942391	17.7347974911	9.63928832103	22.4528080144	6.00796327627	9.03783031199	16.4902528195	9.57783785021	11.6949334562	9.40960468627	13.660670797	14.4823801224	11.1556134999	9.52017012171	20.8343610421	9.73684963125	9.98705863016	11.5610728846	10.9051871171	13.0440989305	7.47753072159	9.92365441934	9.7481086566	12.4161998036	7.41704564496	10.6097531614	13.4650142454	15.0017746079	12.5826446883	12.6217308057	7.12063393734	12.394720254	15.8789172435	14.6506807753	14.8231285928	13.1803742554	13.6103381586	11.5721368496	9.52096583375	3.82837903356	11.3505927213	6.49032232687	24.3780566241	5.90710725682	11.0801418979	6.79253399565	8.46886057222	3.87940211254	10.0702263595	7.70611566602	7.98602129384	8.38136149789	8.25286262398	6.05032296452	11.0846971444	15.430895726	4.27458226559	9.48088648255	5.31091122508	5.56880211244	6.45992277845	8.68882131635	13.4618436378	5.05755789837	21.5781272134	11.3450175993	10.7712337305	19.569263194	9.74080686414	14.6341322623	5.5780016296	14.2538247502	10.2975770844	7.25044381779	9.95527597045	9.55382104082	6.36905896128	9.05208611881	8.78071304302	8.74830776641	13.2951365291	17.7168311864	11.3074664412	12.1524853169	8.28112080855	11.0167251144	13.8077873477	11.4877712027	13.8413137048	22.5479355404	21.4608576795	12.6270809069	10.945241248	14.7371878428	14.0739583822	18.0620097366	12.6246951613	13.3079357182	7.03329786951	7.30129913231	9.12553567894	8.58832549103	5.74196254779	8.83947039091	4.72400920803	11.593692518	2.40668611406	6.5231479745	5.03269966467	8.8373813056	8.40025735412	11.4663383007	11.6641101482	3.51387971231	2.71919123475	9.14018963178	2.6504084079	2.89833630858	2.21582258719	8.49065443498	11.797737622	7.74576097075	10.6639700785	5.16892697805	7.40117374068	9.53941487702	14.0287476918	11.0417281151	3.25578519025	20.5705291051	12.6403905547	6.6103237834	8.75331865923	8.2379261653	25.3805298823	13.0014578437	13.0698631773	10.9146256469	17.1395618596	6.63063365499	10.4242369736	9.84495534315	17.3622552256	7.28554307971	18.4180899694	12.7263855082	12.0301037158	14.3641249034	16.0391109769	9.24545084365	9.33155961413	4.43287248217	6.46162048781	9.54395457096	14.4246893235	10.8456690724	13.5966219254	7.24090716242	6.77723560874	6.16278256025	9.45962674239	13.4984473922	11.6085187848	7.25462199624	8.74546594354	11.4592677809	14.5769267787	12.0944129739	4.4862491464	9.16116688232	6.47150316418	8.68141607845	12.757916486	6.89658825187	12.7927941645	12.3247879124	12.9884238436	10.7815030546	14.0776794389	4.05372728312	3.09229344064	7.47679288815	17.6746165427	15.8649134775	12.2517473251	16.9154428845	10.6941129934	6.99587850263	5.54339328729	21.8105688657	8.78529422043	9.56016642859	7.90832245752	9.17092742629	39.6688750636	6.21117062693	10.3206168139	12.7537861525	6.0583299968	5.81203638343	11.5422782407	9.52687793235	10.6506469534	8.32086431121	9.91799535408	12.9421601153	10.7737058468	13.369863505	7.53890551653	11.3222331626	9.26127059566	20.7178229258	4.07100712785	13.0631906042	9.9956817418	9.13733267288	20.5877504675	13.6747558195	6.78827286715	13.4349650571	3.9171336562	8.01778879983	5.47148010216	10.1051606858	7.34367048765	8.7803419185	6.1307334024	16.0917750362	6.05526842169	11.4734838136	6.38848353284	22.1181075994	4.88939164957	10.271059231	10.5702780235	8.00022072264	9.21439885624	14.401880279	4.03014445244	11.5926924556	14.2725217579	11.9899874257	11.2450005744	12.2636403732	13.6258238009	11.3981333446	18.5402484201	7.96888655435	7.89688785352	15.7431299992	5.68897935988	6.93670702413	5.87012077774	6.50029316905	11.429559793	7.90043269433	8.42751897045	7.51113731885	10.9961254407	9.41581079995	17.5723932578	10.2431772703	11.8809242847	6.44149150333	11.4259984419	15.3419210666	14.2298112241	8.15832763326	11.4269254378	7.66169099606	8.38663611689	6.27612145772	11.5912457255	13.8346297466	18.2280680942	10.0792240968	10.8509913917	15.418637981	5.08821950947	7.18848836956	8.4531758919	15.3348679237	10.0310233901	12.980698534	26.5031301279	14.5368263766	8.84920976225	12.71586237	19.0273129675	6.3043052566	15.4376005125	17.7378227484	18.3391418845	11.2954796696	8.88471697216	13.5481949363	11.2599514383	11.9772522723	10.792709024	23.0641015176	12.3971655114	14.8614704238	14.009824943	12.7552146417	15.6821723622	14.1496962219	17.9570030571	29.6855298541	12.9762975227	12.8015272715	16.8059130885	8.14953394013	23.0134528792	12.4102886234	12.2223205534	10.7256041947	21.8306306673	17.9805012955	13.0975823041	14.0535373693	8.49184217884	22.2379290188	8.51952665766	22.3147757738	9.34076936649	7.14409974101	14.9447047364	7.9399177949	10.2490326595	7.15853046072
METTL14	4.11611409772	6.45749202654	4.90821428889	7.82265682443	4.8108671796	8.89629708066	5.69348490682	8.74804140678	7.47907787948	10.7935830638	13.7449495449	12.1543777084	5.57650051339	8.12757353151	8.51265355223	7.58585768415	5.58043000732	6.40621307227	11.0821203805	10.8703593853	6.20119872165	6.46648854795	8.68469245373	9.28061160286	10.243160314	9.95295915849	12.5495417377	4.14469274758	3.84539934675	7.08964163938	3.05131050539	9.64345016658	8.07287600497	4.24501315032	3.0375997846	7.23945620648	5.68421613374	6.83961488386	5.65258264595	3.29028108185	5.13615193898	7.27604672932	6.69683185568	4.38597629053	4.81412829469	6.03403786639	1.78517923889	5.09054028729	6.97237796728	7.81135851762	6.8466594109	5.5549577022	3.7024004411	7.40469940576	7.88900268175	9.36641980938	4.96958179468	8.0622847172	6.33491899694	4.65786223296	5.27674726142	5.41425479834	11.2234062061	13.5837876973	5.99026579754	6.93090753542	8.74973403741	7.44832106826	8.40315193338	5.91400592719	4.98408436559	12.205017715	3.73689145556	4.50492709619	5.55020088065	6.93973965779	9.00968538214	4.92139066092	7.46539151869	5.55693564572	5.85867400615	5.64423065551	9.19250499156	5.46410508227	9.62931236186	9.73278706606	9.7505193374	12.8029962386	10.1999863682	12.9880492237	9.38467423587	10.8211265102	11.3451866546	11.2068358795	9.65435136076	7.7184754824	11.3480777542	4.12777829298	7.1761491845	8.47289087039	6.46693358745	5.80881459256	6.50629147226	9.20193423939	9.22971883341	9.82308053063	11.1416109008	5.32788781303	7.60287433225	12.762353967	13.0521971933	14.7131315452	10.5113128009	11.5443293439	9.05518210601	6.1347120048	5.25581183929	6.68683904536	3.9406131584	9.2971029605	3.44030925817	10.2919003736	21.438982631	7.62513355193	5.03015274432	8.26496427087	3.52656476357	8.07545432156	6.74935839719	4.78064931854	6.18900754667	3.63506143561	5.62186768187	4.6261918858	7.12425622918	3.76205450854	3.40396172162	8.12695192709	2.80523213586	8.85076594248	4.57998365776	8.55158672023	8.49075260456	6.41936626588	8.95847814111	6.03568123411	7.76749357841	4.74194084184	10.6068824561	6.36792537812	7.0787591125	7.86183266503	3.99695528214	5.0829164784	4.32877050969	4.69312858532	9.60786709066	7.06901204171	9.32619983606	10.1262890239	5.15674710243	4.01204525897	8.2152846801	6.09669024351	6.32500447652	10.7519357653	7.72083568607	9.22648910307	11.0872304659	8.34246678688	9.49369554927	7.35662681665	10.7710288316	12.3890744224	8.68201949079	9.12625669913	3.39116289094	5.92996684346	2.90790990407	8.59116063154	6.69447566258	2.522948719	6.01510928155	2.09671392118	7.94695060439	3.87093992959	5.7015123084	4.59084178309	6.93649544803	5.41493230874	2.14069574226	2.55956578618	4.44131697655	2.4530337296	2.07456453449	1.9469964376	7.15332831817	5.73110469009	7.64310001686	8.858248428	4.38467936564	4.13177764104	7.05658133858	9.45631482403	4.70277045333	4.08927590487	3.94017494633	4.63251894604	5.11993099844	8.07087077336	7.25686237071	15.9834770432	7.15918615441	7.94405780543	8.38847865277	8.88411558815	7.04659386837	9.83310738864	9.705695147	10.9107495462	5.37394692228	8.18271205839	8.17988341502	9.21908355389	10.0164857228	8.24178295706	6.69674288892	9.60200855916	4.21516161735	4.57098938615	5.30350370299	6.91215928639	8.05411698223	5.56683619904	6.0056064739	4.1809673807	6.02884678698	9.33307034794	8.8429116745	10.5080310252	10.0068419261	11.652166492	6.61381712344	11.7641702404	9.48090242656	3.29170821482	8.03942885524	3.90360477051	3.35196886891	8.37790649571	5.45842353321	10.5403954026	7.72607378891	7.18385869166	11.6148359171	9.25181221944	3.38949294915	5.2610690047	5.20775727034	8.2724145241	13.463577791	5.76863329439	13.0074900854	11.164525437	6.61550784896	4.54753559509	10.8767222003	7.82823563109	5.06229987585	9.1525628005	4.44390013766	7.50945518917	5.77654212883	8.7802950856	7.09192671119	6.43296009954	3.37035786112	11.2063972805	7.20399247016	7.9790309447	6.5009483523	8.96425387441	7.44959879817	10.455052553	8.15312120352	3.26134123705	6.72907423973	7.44469981128	8.72423838084	3.69276804134	11.4602343667	7.31597683125	10.9411623268	6.65403722161	6.52919518992	5.67352691405	7.38671528337	3.10873885531	8.77659650997	6.38615774804	9.59970237438	3.85716150319	4.26634386833	5.50524947335	7.4242261319	3.53207088905	4.85575769272	5.12340291158	9.50772780456	2.53150302488	9.45312027955	10.2771900401	11.6055902023	6.4527747196	6.96610612172	3.83321196975	9.19398027218	7.86909333321	3.56330337334	7.73185754286	10.0777382467	8.11340378074	7.43492152004	10.3574223958	2.99180018595	4.70908241708	6.44984425189	3.62356944936	5.35905970701	4.94391138423	4.29360417309	5.54141179276	7.87301313395	3.44773160266	6.68766547924	3.34289484561	7.45213580259	6.01660703215	11.8785842204	10.6143015656	6.43636687267	8.73192885773	8.03745399986	11.0231209599	7.99494007663	5.40082799929	4.61999600748	6.42089005854	5.8922363606	3.54302793346	6.27754198568	9.55265242828	5.53784008218	7.83870001416	10.3727413837	5.1270441665	4.30313048516	7.24190374947	9.45268162915	7.08516223941	8.94287115832	7.25138817538	9.43424287019	4.41651164629	8.49814241688	8.98659182409	7.58096841377	8.61465544513	11.352436107	14.0774971313	6.62064561793	5.36812344049	5.70106002608	7.74795109485	6.919424954	10.7595302013	8.80938311338	7.26419355071	7.68952067548	5.7816838148	5.42748781148	4.47062642621	9.33352183331	8.87335133794	9.90635679779	11.1160830841	11.8764977455	5.67185977589	5.97618290703	9.40510027713	5.35467170162	9.56575543018	11.4519773859	9.41544746411	10.3625209792	4.94198154893	11.0703963231	6.11994059651	15.7100328102	7.4099447444	11.1482438087	5.80167335247	7.12415695532	6.27820952423	6.12498469092	8.69283138196	3.94550942556
