Gene	TCGA-G4-6317-02	TCGA-NH-A8F7-06	TCGA-3L-AA1B-01	TCGA-4N-A93T-01	TCGA-4T-AA8H-01	TCGA-5M-AAT4-01	TCGA-5M-AAT5-01	TCGA-5M-AAT6-01	TCGA-5M-AATA-01	TCGA-5M-AATE-01	TCGA-A6-2671-01	TCGA-A6-2671-11	TCGA-A6-2672-01	TCGA-A6-2674-01	TCGA-A6-2675-01	TCGA-A6-2675-11	TCGA-A6-2676-01	TCGA-A6-2677-01	TCGA-A6-2678-01	TCGA-A6-2678-11	TCGA-A6-2679-01	TCGA-A6-2679-11	TCGA-A6-2680-01	TCGA-A6-2680-11	TCGA-A6-2681-01	TCGA-A6-2682-01	TCGA-A6-2682-11	TCGA-A6-2683-01	TCGA-A6-2683-11	TCGA-A6-2684-01	TCGA-A6-2684-11	TCGA-A6-2685-01	TCGA-A6-2685-11	TCGA-A6-2686-01	TCGA-A6-2686-11	TCGA-A6-3807-01	TCGA-A6-3808-01	TCGA-A6-3809-01	TCGA-A6-3810-01	TCGA-A6-4105-01	TCGA-A6-4107-01	TCGA-A6-5656-01	TCGA-A6-5657-01	TCGA-A6-5659-01	TCGA-A6-5659-11	TCGA-A6-5660-01	TCGA-A6-5661-01	TCGA-A6-5662-01	TCGA-A6-5662-11	TCGA-A6-5664-01	TCGA-A6-5665-01	TCGA-A6-5665-11	TCGA-A6-5666-01	TCGA-A6-5667-01	TCGA-A6-5667-11	TCGA-A6-6137-01	TCGA-A6-6138-01	TCGA-A6-6140-01	TCGA-A6-6141-01	TCGA-A6-6142-01	TCGA-A6-6648-01	TCGA-A6-6649-01	TCGA-A6-6650-01	TCGA-A6-6651-01	TCGA-A6-6652-01	TCGA-A6-6653-01	TCGA-A6-6654-01	TCGA-A6-6780-01	TCGA-A6-6781-01	TCGA-A6-6782-01	TCGA-A6-A565-01	TCGA-A6-A566-01	TCGA-A6-A567-01	TCGA-A6-A56B-01	TCGA-A6-A5ZU-01	TCGA-AA-3488-01	TCGA-AA-3489-01	TCGA-AA-3489-11	TCGA-AA-3492-01	TCGA-AA-3494-01	TCGA-AA-3495-01	TCGA-AA-3496-01	TCGA-AA-3496-11	TCGA-AA-3502-01	TCGA-AA-3506-01	TCGA-AA-3509-01	TCGA-AA-3510-01	TCGA-AA-3511-01	TCGA-AA-3511-11	TCGA-AA-3514-01	TCGA-AA-3514-11	TCGA-AA-3516-01	TCGA-AA-3516-11	TCGA-AA-3517-01	TCGA-AA-3517-11	TCGA-AA-3518-01	TCGA-AA-3518-11	TCGA-AA-3519-01	TCGA-AA-3520-01	TCGA-AA-3520-11	TCGA-AA-3521-01	TCGA-AA-3522-01	TCGA-AA-3522-11	TCGA-AA-3524-01	TCGA-AA-3525-01	TCGA-AA-3525-11	TCGA-AA-3526-01	TCGA-AA-3527-01	TCGA-AA-3527-11	TCGA-AA-3529-01	TCGA-AA-3530-01	TCGA-AA-3531-01	TCGA-AA-3531-11	TCGA-AA-3532-01	TCGA-AA-3534-01	TCGA-AA-3534-11	TCGA-AA-3538-01	TCGA-AA-3542-01	TCGA-AA-3543-01	TCGA-AA-3544-01	TCGA-AA-3548-01	TCGA-AA-3549-01	TCGA-AA-3552-01	TCGA-AA-3553-01	TCGA-AA-3554-01	TCGA-AA-3555-01	TCGA-AA-3556-01	TCGA-AA-3560-01	TCGA-AA-3561-01	TCGA-AA-3562-01	TCGA-AA-3655-01	TCGA-AA-3655-11	TCGA-AA-3660-01	TCGA-AA-3660-11	TCGA-AA-3662-01	TCGA-AA-3662-11	TCGA-AA-3663-01	TCGA-AA-3663-11	TCGA-AA-3664-01	TCGA-AA-3666-01	TCGA-AA-3667-01	TCGA-AA-3672-01	TCGA-AA-3673-01	TCGA-AA-3675-01	TCGA-AA-3678-01	TCGA-AA-3679-01	TCGA-AA-3680-01	TCGA-AA-3681-01	TCGA-AA-3684-01	TCGA-AA-3685-01	TCGA-AA-3688-01	TCGA-AA-3692-01	TCGA-AA-3693-01	TCGA-AA-3696-01	TCGA-AA-3697-01	TCGA-AA-3697-11	TCGA-AA-3710-01	TCGA-AA-3712-01	TCGA-AA-3712-11	TCGA-AA-3713-01	TCGA-AA-3713-11	TCGA-AA-3715-01	TCGA-AA-3811-01	TCGA-AA-3812-01	TCGA-AA-3814-01	TCGA-AA-3815-01	TCGA-AA-3818-01	TCGA-AA-3819-01	TCGA-AA-3821-01	TCGA-AA-3831-01	TCGA-AA-3833-01	TCGA-AA-3837-01	TCGA-AA-3841-01	TCGA-AA-3842-01	TCGA-AA-3844-01	TCGA-AA-3845-01	TCGA-AA-3846-01	TCGA-AA-3848-01	TCGA-AA-3850-01	TCGA-AA-3851-01	TCGA-AA-3852-01	TCGA-AA-3854-01	TCGA-AA-3855-01	TCGA-AA-3856-01	TCGA-AA-3858-01	TCGA-AA-3860-01	TCGA-AA-3861-01	TCGA-AA-3862-01	TCGA-AA-3864-01	TCGA-AA-3866-01	TCGA-AA-3867-01	TCGA-AA-3869-01	TCGA-AA-3870-01	TCGA-AA-3872-01	TCGA-AA-3875-01	TCGA-AA-3877-01	TCGA-AA-3930-01	TCGA-AA-3939-01	TCGA-AA-3941-01	TCGA-AA-3947-01	TCGA-AA-3949-01	TCGA-AA-3950-01	TCGA-AA-3952-01	TCGA-AA-3955-01	TCGA-AA-3956-01	TCGA-AA-3966-01	TCGA-AA-3968-01	TCGA-AA-3970-01	TCGA-AA-3971-01	TCGA-AA-3972-01	TCGA-AA-3973-01	TCGA-AA-3975-01	TCGA-AA-3976-01	TCGA-AA-3977-01	TCGA-AA-3979-01	TCGA-AA-3980-01	TCGA-AA-3982-01	TCGA-AA-3984-01	TCGA-AA-3986-01	TCGA-AA-3989-01	TCGA-AA-3994-01	TCGA-AA-A004-01	TCGA-AA-A00A-01	TCGA-AA-A00D-01	TCGA-AA-A00E-01	TCGA-AA-A00F-01	TCGA-AA-A00J-01	TCGA-AA-A00K-01	TCGA-AA-A00L-01	TCGA-AA-A00N-01	TCGA-AA-A00O-01	TCGA-AA-A00Q-01	TCGA-AA-A00R-01	TCGA-AA-A00U-01	TCGA-AA-A00W-01	TCGA-AA-A00Z-01	TCGA-AA-A010-01	TCGA-AA-A017-01	TCGA-AA-A01C-01	TCGA-AA-A01D-01	TCGA-AA-A01F-01	TCGA-AA-A01G-01	TCGA-AA-A01I-01	TCGA-AA-A01K-01	TCGA-AA-A01P-01	TCGA-AA-A01Q-01	TCGA-AA-A01R-01	TCGA-AA-A01S-01	TCGA-AA-A01T-01	TCGA-AA-A01V-01	TCGA-AA-A01X-01	TCGA-AA-A01Z-01	TCGA-AA-A022-01	TCGA-AA-A024-01	TCGA-AA-A029-01	TCGA-AA-A02E-01	TCGA-AA-A02F-01	TCGA-AA-A02H-01	TCGA-AA-A02J-01	TCGA-AA-A02K-01	TCGA-AA-A02O-01	TCGA-AA-A02R-01	TCGA-AA-A02W-01	TCGA-AA-A02Y-01	TCGA-AA-A03F-01	TCGA-AA-A03J-01	TCGA-AD-5900-01	TCGA-AD-6548-01	TCGA-AD-6888-01	TCGA-AD-6889-01	TCGA-AD-6890-01	TCGA-AD-6895-01	TCGA-AD-6899-01	TCGA-AD-6901-01	TCGA-AD-6963-01	TCGA-AD-6964-01	TCGA-AD-6965-01	TCGA-AD-A5EJ-01	TCGA-AD-A5EK-01	TCGA-AM-5820-01	TCGA-AM-5821-01	TCGA-AU-3779-01	TCGA-AU-6004-01	TCGA-AY-4070-01	TCGA-AY-4071-01	TCGA-AY-5543-01	TCGA-AY-6196-01	TCGA-AY-6197-01	TCGA-AY-6386-01	TCGA-AY-A54L-01	TCGA-AY-A69D-01	TCGA-AY-A71X-01	TCGA-AY-A8YK-01	TCGA-AZ-4308-01	TCGA-AZ-4313-01	TCGA-AZ-4315-01	TCGA-AZ-4323-01	TCGA-AZ-4614-01	TCGA-AZ-4615-01	TCGA-AZ-4616-01	TCGA-AZ-4682-01	TCGA-AZ-4684-01	TCGA-AZ-5403-01	TCGA-AZ-5407-01	TCGA-AZ-6598-01	TCGA-AZ-6598-11	TCGA-AZ-6599-01	TCGA-AZ-6599-11	TCGA-AZ-6600-01	TCGA-AZ-6600-11	TCGA-AZ-6601-01	TCGA-AZ-6601-11	TCGA-AZ-6603-01	TCGA-AZ-6603-11	TCGA-AZ-6605-01	TCGA-AZ-6605-11	TCGA-AZ-6606-01	TCGA-AZ-6607-01	TCGA-AZ-6608-01	TCGA-CA-5254-01	TCGA-CA-5255-01	TCGA-CA-5256-01	TCGA-CA-5796-01	TCGA-CA-5797-01	TCGA-CA-6715-01	TCGA-CA-6716-01	TCGA-CA-6717-01	TCGA-CA-6718-01	TCGA-CA-6719-01	TCGA-CK-4947-01	TCGA-CK-4948-01	TCGA-CK-4950-01	TCGA-CK-4951-01	TCGA-CK-4952-01	TCGA-CK-5912-01	TCGA-CK-5913-01	TCGA-CK-5914-01	TCGA-CK-5915-01	TCGA-CK-5916-01	TCGA-CK-6746-01	TCGA-CK-6747-01	TCGA-CK-6748-01	TCGA-CK-6751-01	TCGA-CM-4743-01	TCGA-CM-4744-01	TCGA-CM-4746-01	TCGA-CM-4747-01	TCGA-CM-4748-01	TCGA-CM-4750-01	TCGA-CM-4751-01	TCGA-CM-4752-01	TCGA-CM-5341-01	TCGA-CM-5344-01	TCGA-CM-5348-01	TCGA-CM-5349-01	TCGA-CM-5860-01	TCGA-CM-5861-01	TCGA-CM-5862-01	TCGA-CM-5863-01	TCGA-CM-5864-01	TCGA-CM-5868-01	TCGA-CM-6161-01	TCGA-CM-6162-01	TCGA-CM-6163-01	TCGA-CM-6164-01	TCGA-CM-6165-01	TCGA-CM-6166-01	TCGA-CM-6167-01	TCGA-CM-6168-01	TCGA-CM-6169-01	TCGA-CM-6170-01	TCGA-CM-6171-01	TCGA-CM-6172-01	TCGA-CM-6674-01	TCGA-CM-6675-01	TCGA-CM-6676-01	TCGA-CM-6677-01	TCGA-CM-6678-01	TCGA-CM-6679-01	TCGA-CM-6680-01	TCGA-D5-5537-01	TCGA-D5-5538-01	TCGA-D5-5539-01	TCGA-D5-5540-01	TCGA-D5-5541-01	TCGA-D5-6529-01	TCGA-D5-6530-01	TCGA-D5-6531-01	TCGA-D5-6532-01	TCGA-D5-6533-01	TCGA-D5-6534-01	TCGA-D5-6535-01	TCGA-D5-6536-01	TCGA-D5-6537-01	TCGA-D5-6538-01	TCGA-D5-6539-01	TCGA-D5-6540-01	TCGA-D5-6541-01	TCGA-D5-6898-01	TCGA-D5-6920-01	TCGA-D5-6922-01	TCGA-D5-6923-01	TCGA-D5-6924-01	TCGA-D5-6926-01	TCGA-D5-6927-01	TCGA-D5-6928-01	TCGA-D5-6929-01	TCGA-D5-6930-01	TCGA-D5-6931-01	TCGA-D5-6932-01	TCGA-D5-7000-01	TCGA-DM-A0X9-01	TCGA-DM-A0XD-01	TCGA-DM-A0XF-01	TCGA-DM-A1D0-01	TCGA-DM-A1D4-01	TCGA-DM-A1D6-01	TCGA-DM-A1D7-01	TCGA-DM-A1D8-01	TCGA-DM-A1D9-01	TCGA-DM-A1DA-01	TCGA-DM-A1DB-01	TCGA-DM-A1HA-01	TCGA-DM-A1HB-01	TCGA-DM-A280-01	TCGA-DM-A282-01	TCGA-DM-A285-01	TCGA-DM-A288-01	TCGA-DM-A28A-01	TCGA-DM-A28C-01	TCGA-DM-A28E-01	TCGA-DM-A28F-01	TCGA-DM-A28G-01	TCGA-DM-A28H-01	TCGA-DM-A28K-01	TCGA-DM-A28M-01	TCGA-F4-6459-01	TCGA-F4-6460-01	TCGA-F4-6461-01	TCGA-F4-6463-01	TCGA-F4-6569-01	TCGA-F4-6570-01	TCGA-F4-6703-01	TCGA-F4-6704-01	TCGA-F4-6704-11	TCGA-F4-6805-01	TCGA-F4-6806-01	TCGA-F4-6807-01	TCGA-F4-6808-01	TCGA-F4-6809-01	TCGA-F4-6854-01	TCGA-F4-6855-01	TCGA-F4-6856-01	TCGA-G4-6293-01	TCGA-G4-6294-01	TCGA-G4-6295-01	TCGA-G4-6297-01	TCGA-G4-6298-01	TCGA-G4-6299-01	TCGA-G4-6302-01	TCGA-G4-6303-01	TCGA-G4-6304-01	TCGA-G4-6306-01	TCGA-G4-6307-01	TCGA-G4-6309-01	TCGA-G4-6310-01	TCGA-G4-6311-01	TCGA-G4-6314-01	TCGA-G4-6315-01	TCGA-G4-6317-01	TCGA-G4-6320-01	TCGA-G4-6321-01	TCGA-G4-6322-01	TCGA-G4-6323-01	TCGA-G4-6586-01	TCGA-G4-6588-01	TCGA-G4-6625-01	TCGA-G4-6626-01	TCGA-G4-6627-01	TCGA-G4-6628-01	TCGA-NH-A50T-01	TCGA-NH-A50U-01	TCGA-NH-A50V-01	TCGA-NH-A5IV-01	TCGA-NH-A6GA-01	TCGA-NH-A6GB-01	TCGA-NH-A6GC-01	TCGA-NH-A8F7-01	TCGA-NH-A8F8-01	TCGA-QG-A5YV-01	TCGA-QG-A5YW-01	TCGA-QG-A5YX-01	TCGA-QG-A5Z1-01	TCGA-QG-A5Z2-01	TCGA-QL-A97D-01	TCGA-RU-A8FL-01	TCGA-SS-A7HO-01	TCGA-T9-A92H-01	TCGA-WS-AB45-01
METTL3	8.61968994140625	14.6355867385864	23.3143121299	17.0435249042	18.765439575	21.8952923685	12.6168687626	24.8471143434	14.4208716886	17.3376532242	10.2645142642	5.93019368177	19.581725848	20.842988117	17.5145739456	11.1415352412	20.2132667702	24.1239617599	13.9255628684	9.24105037249	7.75206615012	7.61453577714	13.1665793836	4.69402989118	12.1777531457	17.7043364159	8.35531761346	14.2038830514	8.14518385761	18.6977956739	7.77500290525	14.949054483	10.7906151968	14.5868962783	7.01826636432	18.0736038936	15.4977484685	6.59252102559	8.79202454916	15.7790174998	12.1174000155	14.4851764715	19.0591058393	9.90877693084	7.7525820409	15.2908943884	25.710050436	14.4991303987	9.11533390593	15.7224607308	23.6733976747	6.01121872236	20.734819963	16.3396562678	12.4798018045	16.1115148867	8.40421194244	12.0988397428	14.451655343	9.31930831482	24.1310224698	25.2116974272	13.1327519532	10.7050225383	10.802029016	9.07962272652	9.79813962087	39.2685679849	11.9305690523	11.7642984682	18.7330022864	16.253985005	14.1951104163	17.3949511743	15.6148692539	14.3740221394	14.9836695682	11.4234817306	22.5746011098	16.7946470189	19.1398832004	22.2235000188	10.4087174004	19.5128188283	15.2795216128	23.5119708431	17.253894379	11.9179362258	13.0018139617	15.4028263581	7.74072598895	11.7505418864	4.00468246008	24.9060893365	6.8143346657	20.4282918663	5.41923625089	12.2153392201	13.417484407	7.55926632652	11.3654213199	10.9324909323	9.90493937865	17.8497029255	11.8762532137	10.2223713554	24.3346384514	13.7661033063	7.00531172203	15.4612485449	15.1122191872	18.7225852595	4.63074073776	16.1815439194	16.6613573497	10.3827184179	19.3563087184	15.7214647386	16.5802852162	13.0435300231	14.4313745057	21.4060759628	13.4965487351	13.819243654	16.3321075252	24.3430640277	11.5072449821	19.6790577184	11.9002414593	12.8714447218	25.4637854966	10.5825743661	26.1142591402	8.80434404859	27.0311844782	13.6594086854	22.7356219046	10.4467699273	23.3337140029	17.2180546904	11.0903053407	18.9427417455	20.3122501434	19.2220033405	12.9674796815	11.4981194931	17.5454092903	16.5016813063	15.5903690704	13.0788076875	11.5286568106	25.9152963584	9.95041266672	12.5665848261	18.2341512706	11.7080093257	18.5060802328	18.7022963902	12.3436367491	27.9814948997	11.2051645823	24.3493344181	19.5106804855	8.16236209443	8.930152939	18.6965613295	14.9189048619	12.6400447303	26.0602942461	19.0753023434	11.2663583156	20.4633868779	16.598513438	12.3151012559	17.7958357812	14.8240255865	15.1074857301	23.6728531049	12.372292892	9.96593735559	24.9685611653	11.9931817125	17.8420292931	19.2643348466	15.2503543825	12.3098227179	11.3761605046	7.8962632042	21.1616018483	12.7203543313	10.1487670771	14.1547799815	10.104453411	12.9465614778	17.9799604172	10.9190930178	23.469983816	9.8814206776	17.3969666102	22.4632055218	12.1045868822	10.2151545325	15.6420746664	18.4860711491	7.46665467455	17.4825888179	16.6798701356	16.6316928557	10.9979423972	14.0282171932	20.2635297486	16.3043454354	11.7741805343	12.2348130476	15.5197532111	13.3945788618	12.5318059882	20.3332511679	14.8213001128	14.1635251749	12.2051599645	12.1514039243	17.4393166459	21.3244538433	23.9737177267	10.8628005074	18.6640641463	19.837042478	10.8149025577	10.9284575764	9.6385663038	11.1990475534	19.6104642838	15.595812619	12.1137054445	18.5064477566	20.4848448577	10.0278031358	19.1525414544	25.7590251284	9.89127089211	15.0771733524	10.532881343	10.0468981479	15.4225325924	10.0641293739	21.7077518353	17.393192535	7.28258495566	19.3319398118	13.943512281	18.3147769906	13.1740199476	7.06367219449	12.7591463058	11.7488395772	21.9722608592	13.280958637	23.4956455953	11.3154087442	21.7016803221	22.8759838614	26.1052543676	9.42978013908	13.0956268481	8.65066245616	15.4324710443	23.5002415602	19.4764952948	19.2184251909	26.5306768605	23.2140247418	25.826859266	21.6189081834	16.6669489948	21.9218874997	28.3384850561	21.9891717077	27.2326930639	21.7628279009	18.0823161525	8.57811243086	19.5767344751	22.1609253746	8.52847180417	9.36112824026	16.2028761757	27.910802454	12.775250677	21.3353137922	14.8825716052	22.9156032204	14.2558901056	10.4049700313	15.4182292654	19.2179540678	24.4660778713	17.6166734645	11.362187198	17.0769515126	12.5486410567	21.1964948887	14.3940768517	17.143642634	10.6224893052	9.59570789119	15.9524234123	11.2383122407	17.9801615033	7.68066622033	24.5778114819	11.5320084064	14.6982301103	12.0541025577	11.4332123496	10.3676525837	20.3766587373	7.97306863347	13.847742353	23.6259914471	8.53361169634	13.4091751142	9.60550479991	12.4832904004	13.5595510275	14.422431238	18.4082634117	23.8447979639	15.4338778302	14.5776018425	23.5805215633	7.37736518564	13.3298295182	24.960069752	11.2850818641	19.9568976228	17.2341222706	19.1215670071	15.3534393095	28.1424266408	15.5597004249	7.44685825459	12.2566015796	15.3014381904	17.239899211	11.8134862055	7.34690243686	10.2538289808	12.3763962594	13.524593462	14.2092990317	18.6733412683	13.219809423	12.3202732916	12.2972646738	13.54051356	9.77069843131	15.6859763068	9.98333466475	23.1436193556	14.3426197753	20.8883430303	11.5590967975	15.1678154916	15.8201357041	15.2211427543	16.6376498843	18.9418833063	23.1796081078	13.9346169873	11.789134638	18.4875430604	11.5492336137	12.465880456	22.1985587375	18.719104444	24.9609308911	17.6858298433	14.2617325313	14.0878129523	14.1830178003	12.525268071	16.75764576	15.041258816	23.9437328821	12.9030352425	12.3829198854	13.8871726633	14.7082010094	13.3847845589	14.433192284	10.847690413	12.504719571	16.1056194785	29.4407156209	12.8378005138	21.1934120769	11.6754078662	19.4007380624	18.8285306653	28.7047761744	25.1290067776	21.749588664	29.3333149254	38.1050144861	25.1708712186	17.5958957167	15.8560681826	23.8341664764	12.8658311839	26.7253570358	17.4056078907	16.9983628118	14.0745226379	19.5853604267	17.1424935351	19.4003382294	21.0540978778	18.5195381149	18.4433972344	22.2426862088	32.0076283729	23.738183002	12.9718577053	8.42663628576	15.9012722854	13.1134770527	14.3465710569	22.3024865945	13.6739390573	13.2582052091	15.1065773107	16.706020461	33.2050088292	21.0550343641	14.8763896433	13.1151846583	19.7927719111	15.0071009898	15.2884728784	12.9871367686	19.5877729037	10.8311616773	16.2249574534	16.6920112842	23.1224706358	13.407693141	17.5570198709	18.3086953296	12.3161384704	11.6882513029	21.9894559742	20.6416301056	12.6004832654	13.3177401482	16.9290169945	16.6212299232	16.4329940203	13.8602118611	8.4427199047	18.6889904614	29.2336571395	14.6989579077	26.0488958438	29.2263456624	13.6631857366	11.8660984483	18.0084029998	12.093870627	21.592008564	12.6156621661	4.25143879533	18.1363059848	15.2653806615	19.589225613	15.5956383486	14.5966622453	30.3823323338	14.2818495329	16.1560946475	22.3713750702	32.9457519378	12.0881320574	28.0714403503	28.9806557064	14.2034278344	19.6822889078	16.1068096484	11.8549281986	29.9873295419	21.6152526794	20.5160897416	16.6905803278	26.9706076246	19.548774454	20.232722685	23.4092831632	12.8189973773	13.7655515262
METTL14	4.02924585342407	6.52502202987671	10.5189232067	4.31805225651	6.53181926439	7.77387798752	7.0611080907	8.86726209883	6.64184366605	5.6139011356	5.34178154931	6.84003161651	6.96603298327	6.75188886993	10.4187986087	9.02910884482	7.53987429158	22.8667681729	14.0260796687	10.3903114966	1.13239922041	7.13495782364	3.74989690736	7.58418430109	6.23823304228	4.63623271835	9.16488100052	1.40771394366	9.29745400243	5.20850748514	6.76264567748	5.30101652838	8.82601164245	8.61325583297	8.37079583964	7.76200971645	11.6538691277	7.95188097351	7.57652214571	9.36131952896	4.74484078221	23.3197504284	9.61101998	10.4407164913	7.66788243053	11.2231127038	11.2328489208	12.4750374702	9.62878110996	8.57748018337	11.1260790103	6.47125536981	10.7703693341	7.62300009837	8.45351893127	11.1625524854	12.6273576974	9.47263054228	9.00996357602	5.66089826121	12.9273643836	9.70307860446	12.051103399	8.68868244912	7.72042122127	11.1411284403	7.81780702342	17.4981569437	16.9175736233	5.96648690637	8.2576138241	8.12857312505	6.59669468403	7.53619733996	5.91220082093	2.42587548369	9.43315026985	9.59186714023	8.59025443405	8.94200613606	7.66192942767	10.0470180216	10.9637457419	7.63124409893	4.30298007971	12.7077429365	6.67964238544	5.03855968715	9.51999836947	2.59535881035	7.93487078549	9.07533113863	5.67591239234	5.85775193887	7.29047059146	7.05160566372	8.2775384257	5.33934419643	8.58539039799	8.8223773775	7.94370080254	10.9413530688	9.37979544814	10.4785023548	6.57347367119	7.39800796125	10.115313589	1.36742031843	8.24914818445	8.98297926945	12.2758600081	3.68257282428	5.91249586428	6.00301224959	12.028538742	8.73706825184	4.97418481592	1.96928796326	6.86484639496	5.53662409958	3.91543160307	4.35852683558	5.49453414681	7.84520118656	7.49056606197	13.5949458488	16.1818952282	4.61870164331	4.9406963685	4.71166246227	9.97518953723	10.512125758	6.43087806589	7.19749397231	5.48138729	12.2356693936	9.64206579106	9.28356523591	10.1359059251	5.22678773648	1.59284405138	1.80138241416	11.6588069543	9.98978306088	8.95089294501	6.14630698686	12.6709439994	7.0470325602	2.60382236758	4.83344555808	8.98801854504	8.35493932151	14.278083873	8.86638304218	7.0798665984	7.92080837989	9.38346534504	11.0264239481	8.37028428869	10.8650484617	7.91191041677	2.7767776693	5.12463172937	1.76103784409	6.20767687737	8.46668792446	8.01919326484	8.62873678098	12.9204776897	7.21618125602	6.09218982679	5.93498404295	1.25797192814	9.84953903032	7.91697778223	17.1919230534	7.08147360445	2.9437094973	6.14894082266	6.94165536769	5.73667197293	7.94190336214	6.7542288285	6.05474656511	6.30314140668	5.03398689465	8.72939263538	6.35052721082	12.5331880208	8.83234295431	8.81264355743	9.27211271592	4.99095546198	6.18893875365	10.5547884406	9.70148255243	5.87495217155	9.80775562887	4.51417278203	13.078750465	11.143780389	14.937201934	3.16210592903	9.60502156556	6.86202914452	7.16392654843	8.67742444363	6.85704676359	5.78911521177	6.38360780181	10.1382030278	5.34819379981	7.2298873051	9.22208521468	5.30875189651	10.3865027764	10.2119856896	11.131478309	9.13347612581	5.90075751046	6.69154326611	1.03509867104	8.70884245482	8.08134003685	7.81069164059	4.89796482944	11.6428707631	6.64007985513	6.96695959725	9.08990906731	8.94863764002	7.08482531793	11.0552876035	8.54557237841	8.69239718005	11.5843941284	10.6350217294	6.83562729881	5.84915725678	7.08494891146	3.83800232462	8.40438054753	9.12594068554	8.27976568081	10.8334450674	8.25220055288	4.35186952692	2.63539185498	1.2990144931	4.83366197692	4.43213689838	3.96896824842	6.49660395062	5.65903058455	5.99058959097	5.29530847903	4.80044202783	9.33337394162	8.73153021183	8.63606264636	2.81941765026	10.4246805254	11.1833305598	5.98415611664	2.46844814827	3.03055704341	10.3572734746	8.91013746046	8.410486541	7.3475411752	9.17548920378	9.83720189687	7.6697532727	8.3158812085	9.06691462388	10.8345723281	10.7267285591	6.82217429091	13.5732173968	14.1971990885	8.93061404206	7.77570359125	8.68795430298	5.66765200172	2.96580976447	8.84024101138	8.82971053671	9.87478307347	7.79828982238	7.57165944262	10.6437622315	9.91035912278	8.42696470292	1.54089220406	4.29940528479	6.19282816174	18.6412504021	9.83023915017	11.7077532561	2.74292553661	5.63944980099	3.01243009095	9.98386512882	9.24580138457	9.07187212542	7.59927666072	8.91485413525	9.28660770634	7.32412710703	9.16912358923	14.7321445642	8.33423545455	9.8568376892	10.3855269981	8.29080528372	11.1340180591	8.97618869375	11.0326223139	9.04060104788	11.8886585013	6.37251748158	6.40061292009	10.6139839315	12.258160627	10.0771315789	15.2291686192	13.2485383626	11.4796509139	10.1374542416	12.2392658734	7.94207737465	7.28207785563	10.8065976691	9.67479731689	12.0437826705	11.8398052821	11.8233294218	16.5098836188	15.4068901875	12.0862330677	11.1892741204	7.82329703635	7.97206277769	5.48684764252	6.54045487524	3.04050062438	2.78479502969	7.33946225746	4.56624121894	7.3276069852	5.48420074549	8.04558634297	7.99402540363	8.97656982823	11.4382357186	9.25048660022	8.87949758677	7.21821400253	8.1449771151	8.93966596596	7.68246432352	13.5328124191	11.0992513144	8.63290574632	9.53231663635	13.190990872	11.5914416496	14.1246276019	8.38638227435	13.2667391082	7.73955770285	15.4965512562	8.07314961446	9.0683556842	11.7178357614	9.16168928172	8.82552012348	7.44077973732	9.65115258445	11.1971557747	6.47692268469	9.82436294533	9.23992020637	7.80282853072	11.7993460433	7.2315363979	9.7020531007	8.76234187152	11.6703279306	7.74150911258	8.63918566546	7.48397531132	8.92352781959	10.2902595087	6.01596625673	9.25068270988	9.44667222573	9.30143057334	9.65151224188	8.76152064046	12.5609162041	9.80788733476	8.0426929425	10.4087617167	11.1007743812	12.0855282905	7.31348323375	8.2841590185	11.0928370824	7.78081928837	10.4775606576	7.88369898712	5.37035216958	7.90386778336	9.04984562297	7.14327844805	8.5417990434	6.5360882102	8.23297170857	5.51038592536	5.60941829573	6.77153114354	16.0037245604	7.53929816853	7.80739900756	7.36647787308	7.51840152329	7.27359850677	7.14662850724	8.39778728269	8.88497376804	9.72040575333	6.56399787237	10.1771926297	7.14428641393	7.75773668013	10.8747990379	6.45174908445	8.63501326205	12.1111732919	9.74689241091	9.39092836239	8.2754724003	11.1245721249	9.24988619036	10.4500606222	9.88102471675	11.6467433506	6.6991005462	8.01585007321	9.7172163806	9.33536674624	12.8926762688	9.53067869686	9.79870056173	5.24878617861	8.33674352482	3.91335751478	7.05481297619	9.711933068	9.99173507702	9.29991122231	6.88532513107	8.34012416915	8.96374269146	8.64249684946	7.7982922167	10.0330285549	9.01746642309	9.2357560314	9.09084356364	5.61800333154	8.22737570998	9.27556227871	7.00694913333	12.3811426327	7.14611433657	16.1606580996	8.86509068199	10.9993328396	8.43548124748	7.41697165802	7.45341069362	9.91567342404	8.76324606338	7.72811094245	4.82455587071	9.86290664689	4.85231683463	10.4138051575	5.47993876187	4.64793174677	8.30736318	12.7015299999	7.10883752488	3.95280390973	8.45137422179	6.89363258146	8.89029357244
